account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
9/19/2022,19,Seattle,Other,8718,799,0,FALSE,1,1.180432649,FALSE,97759.2788,61462.51509,0,0,4/20/2020,5/31/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
10/7/2024,43,Dallas,Retail Worker,59982,691,0,FALSE,1,0.991567096,FALSE,21298.95515,,0,0,12/7/2016,9/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/23/2020,30,Seattle,Artist,18655,453,0,FALSE,1,1.195746791,FALSE,84985.45258,,4,1,8/19/2018,6/19/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
4/15/2022,73,Houston,Doctor,2282,496,95,TRUE,10,2.643855249,TRUE,40820.84383,,4,1,12/26/2015,5/25/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
10/18/2022,64,Houston,Doctor,76099,609,99,FALSE,8,1.210749377,TRUE,28513.1236,15810.44599,3,2,3/21/2019,8/16/2024,0,FALSE,TRUE,FALSE,TRUE,FALSE
4/23/2024,48,Miami,Other,4481,748,1,FALSE,1,0.702108327,FALSE,30734.88717,22684.17674,0,0,11/23/2022,9/8/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/14/2023,51,Seattle,Other,4120,669,0,FALSE,1,0.831891616,TRUE,31010.19628,25648.091,,0,2/14/2022,11/7/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
8/30/2020,56,Chicago,Banker,3716,828,0,TRUE,1,1.459835483,TRUE,26334.95791,18342.44921,0,0,6/13/2017,8/24/2024,0,FALSE,,TRUE,FALSE,FALSE
8/25/2020,20,Los Angeles,Teacher,45869,622,0,FALSE,1,1.067377162,FALSE,85880.51441,65265.56598,0,0,9/1/2015,1/15/2024,0,FALSE,,TRUE,FALSE,FALSE
7/25/2021,25,Chicago,Doctor,9193,620,0,FALSE,2,2.255673813,FALSE,62457.31551,58606.88646,,0,6/13/2019,9/7/2024,0,FALSE,,FALSE,FALSE,FALSE
2/19/2020,40,Chicago,Accountant,52585,771,0,FALSE,1,1.138979254,TRUE,10248.63409,6619.620813,0,0,6/6/2015,12/13/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/30/2022,31,Dallas,Retail Worker,9047,759,29,FALSE,1,1.454896314,FALSE,26490.13891,19069.82854,0,0,8/18/2018,5/13/2024,0,TRUE,,FALSE,FALSE,FALSE
8/29/2024,73,Los Angeles,Retail Worker,23424,613,2,FALSE,1,0.683693296,FALSE,19125.71011,13503.92726,0,0,11/11/2023,10/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/15/2023,72,Atlanta,Other,2814,365,99,TRUE,1,1.703253214,TRUE,41887.38873,21846.54356,3,2,5/6/2017,4/22/2024,3,FALSE,,FALSE,FALSE,FALSE
1/5/2024,44,New York,Teacher,59343,781,0,FALSE,1,2.004904679,FALSE,31576.50505,22379.45059,0,0,6/22/2020,7/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/24/2021,71,Atlanta,Consultant,16437,,0,FALSE,1,1.198606729,FALSE,45916.89928,28312.45775,0,0,2/1/2023,3/4/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
7/28/2022,46,Miami,Engineer,39826,821,0,FALSE,1,1.384093177,FALSE,83456.29152,82587.23934,0,0,11/28/2022,10/31/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
8/27/2020,56,Dallas,Banker,4145,804,0,FALSE,1,1.393216331,FALSE,76181.63027,66459.02775,0,0,4/7/2018,12/15/2023,0,FALSE,,FALSE,FALSE,FALSE
8/5/2023,70,Miami,Consultant,2847,529,0,FALSE,1,1.347998514,FALSE,84758.17666,69632.65132,2,0,10/18/2024,7/11/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
10/24/2024,56,Chicago,Retail Worker,5722,815,0,FALSE,1,1.58749336,FALSE,49934.51416,42114.93717,0,0,2/8/2015,4/2/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/21/2020,18,Chicago,Doctor,79960,666,0,FALSE,1,2.360947584,FALSE,24969.45278,20923.53629,0,0,6/3/2017,3/23/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/10/2024,34,Seattle,Teacher,7126,705,0,FALSE,1,1.180259132,FALSE,88599.7681,63654.80666,0,0,6/27/2018,9/5/2024,0,TRUE,TRUE,FALSE,FALSE,FALSE
9/6/2021,58,Miami,Consultant,14622,604,0,FALSE,1,1.154605077,FALSE,9228.444672,8578.805241,,0,11/11/2017,12/1/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
4/28/2023,47,New York,Banker,2783,601,0,FALSE,1,1.772337652,FALSE,14457.82882,9685.817722,0,0,8/6/2021,7/15/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
8/23/2021,70,San Francisco,Retail Worker,8427,752,0,FALSE,1,1.686647114,FALSE,61883.50375,49375.59918,0,0,5/7/2018,11/5/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/17/2021,30,Boston,Lawyer,40531,394,109,TRUE,2,2.649262618,TRUE,39087.57882,12465.31863,3,2,2/12/2019,8/18/2024,3,FALSE,,FALSE,FALSE,FALSE
8/20/2022,38,Chicago,Other,9094,730,6,FALSE,1,0.996431394,FALSE,36510.15933,28355.43618,0,0,10/16/2019,8/4/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
11/20/2021,36,New York,Other,3671,773,0,FALSE,1,1.143736317,FALSE,46438.62758,33627.17655,,0,6/7/2020,11/28/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
3/19/2022,70,Chicago,Artist,8824,601,0,FALSE,1,2.034528956,FALSE,20946.60161,14253.24383,0,0,2/21/2022,7/10/2024,0,FALSE,TRUE,TRUE,FALSE,FALSE
10/19/2024,36,Houston,Other,4570,582,0,FALSE,1,1.465464846,FALSE,54215.29247,34597.7453,1,1,2/9/2021,5/30/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
10/1/2023,74,Seattle,Artist,12774,434,0,FALSE,1,1.020329582,FALSE,50326.1099,47404.05302,3,1,9/19/2022,8/7/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
8/15/2022,42,New York,Accountant,57137,335,118,TRUE,3,1.143713838,TRUE,10047.57266,4285.84525,3,1,4/10/2024,3/8/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
9/9/2020,39,Seattle,Teacher,34057,637,0,FALSE,1,1.043582389,FALSE,72810.40609,66083.4426,0,0,7/11/2021,4/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/4/2023,48,Miami,Accountant,25950,667,0,TRUE,1,0.705756809,TRUE,33532.3382,32265.83318,0,0,6/1/2015,3/2/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/24/2022,34,Boston,Banker,6210,753,0,FALSE,1,1.596875255,FALSE,40542.83504,26106.76305,,0,9/4/2024,8/31/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/13/2021,72,Seattle,Engineer,79555,350,96,TRUE,6,2.947056509,TRUE,35656.24749,9703.98806,4,1,12/24/2015,12/1/2023,3,FALSE,FALSE,TRUE,FALSE,TRUE
4/29/2022,40,Dallas,Accountant,36381,487,0,FALSE,1,1.05805361,TRUE,63983.23848,60134.6988,3,1,4/3/2018,7/1/2024,3,TRUE,,FALSE,FALSE,FALSE
7/13/2024,49,San Francisco,Consultant,14013,763,0,FALSE,1,1.930309137,FALSE,52316.23371,40708.49471,0,0,12/3/2014,3/5/2024,4,FALSE,,FALSE,FALSE,TRUE
2/11/2020,27,Los Angeles,Banker,7534,513,108,TRUE,7,1.976868378,FALSE,23940.45783,10942.65873,4,1,12/22/2019,2/4/2024,1,FALSE,TRUE,FALSE,FALSE,TRUE
7/17/2024,27,San Francisco,Banker,7414,678,0,FALSE,1,1.224035064,FALSE,52864.3554,40128.65517,0,0,5/26/2019,2/11/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
11/22/2021,53,Dallas,Other,5096,512,0,FALSE,1,1.788778529,FALSE,63103.20804,46903.49552,2,0,5/25/2021,6/22/2024,2,FALSE,FALSE,TRUE,FALSE,FALSE
7/31/2020,25,Houston,Engineer,65324,794,0,FALSE,1,1.214407471,FALSE,101369.215,89999.18286,0,0,7/17/2015,7/18/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
2/5/2024,71,Chicago,Banker,5593,726,21,FALSE,1,1.318211723,FALSE,44892.28067,27690.22287,0,0,2/10/2016,9/22/2024,0,FALSE,,TRUE,FALSE,FALSE
10/12/2022,69,Dallas,Consultant,13696,370,115,TRUE,7,2.235919972,TRUE,40624.66212,17960.85842,4,2,3/10/2020,8/28/2024,4,FALSE,FALSE,TRUE,TRUE,FALSE
10/26/2023,37,Los Angeles,Banker,8504,602,0,FALSE,1,1.108795096,FALSE,94334.77402,77222.65386,0,0,10/27/2016,2/20/2024,0,TRUE,FALSE,FALSE,TRUE,FALSE
7/16/2023,49,Dallas,Retail Worker,21613,520,111,TRUE,2,1.607453632,TRUE,7379.567835,1621.229249,3,1,2/9/2021,5/31/2024,4,TRUE,FALSE,TRUE,TRUE,FALSE
8/3/2022,67,Chicago,Consultant,33162,428,96,TRUE,4,1.355018789,TRUE,20445.41772,8446.109606,4,1,4/2/2019,7/12/2024,3,FALSE,,TRUE,FALSE,FALSE
2/8/2022,31,Atlanta,Other,9475,788,11,FALSE,1,1.136663669,FALSE,31813.21882,24207.47476,0,0,12/7/2019,6/10/2024,0,TRUE,FALSE,FALSE,TRUE,FALSE
10/4/2024,67,Dallas,Artist,23698,667,0,FALSE,1,0.980962732,TRUE,31593.54852,26311.015,0,0,12/20/2023,10/31/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/19/2023,45,Dallas,Other,9023,471,7,FALSE,1,1.0374011,FALSE,76536.2956,50722.6943,4,1,1/2/2022,5/4/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
9/14/2022,63,Atlanta,Banker,3940,693,0,FALSE,1,1.871772237,FALSE,54884.91509,40071.61199,0,0,11/9/2016,11/11/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE
6/9/2020,69,Los Angeles,Software Developer,5513,676,99,TRUE,2,3.043278515,FALSE,12868.01909,2354.720305,3,2,6/22/2015,1/18/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
5/25/2022,70,San Francisco,Other,2981,726,0,FALSE,1,0.949743044,TRUE,89251.39693,56373.40986,0,0,12/3/2018,7/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/21/2023,41,Houston,Banker,7886,476,90,FALSE,10,3.275296403,TRUE,16002.67888,6730.370627,4,1,6/6/2023,2/20/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
11/23/2023,32,Houston,Accountant,29101,588,110,TRUE,4,1.147972582,TRUE,2446.397766,948.3872484,3,1,5/3/2016,6/18/2024,1,FALSE,TRUE,FALSE,FALSE,FALSE
12/30/2023,39,San Francisco,Banker,3147,409,51,FALSE,1,1.707357941,FALSE,52284.70276,36061.71371,3,1,4/5/2015,10/8/2024,4,TRUE,FALSE,TRUE,FALSE,TRUE
6/7/2020,47,San Francisco,Other,5834,651,0,FALSE,1,1.584516688,FALSE,20766.19257,,0,0,7/21/2024,5/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/17/2023,21,San Francisco,Accountant,57542,734,0,TRUE,1,1.144672082,TRUE,909694.9662,31472.33221,0,0,6/14/2019,6/29/2024,0,FALSE,,FALSE,FALSE,FALSE
12/15/2019,30,Miami,Accountant,26444,347,93,TRUE,10,2.894738129,FALSE,7728.220864,1688.393859,3,1,11/10/2023,11/23/2023,4,TRUE,TRUE,TRUE,TRUE,TRUE
11/30/2022,40,Houston,Teacher,43062,425,95,TRUE,3,2.501518847,FALSE,19492.98306,5130.252173,3,1,3/4/2019,1/21/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
6/26/2024,25,Seattle,Other,5966,623,0,FALSE,1,1.314520391,FALSE,36587.003,25196.13505,0,0,1/26/2023,8/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/11/2020,35,Dallas,Teacher,30461,783,0,FALSE,1,1.149902593,FALSE,24979.17956,14542.5296,0,0,1/13/2019,8/10/2024,4,TRUE,FALSE,FALSE,TRUE,TRUE
9/6/2024,29,Boston,Banker,9107,592,0,FALSE,1,1.061006928,FALSE,70558.54258,53207.95661,1,1,4/10/2021,8/30/2024,2,TRUE,FALSE,FALSE,FALSE,FALSE
4/30/2024,72,Dallas,Accountant,30356,648,0,FALSE,1,1.11793986,TRUE,21160.77357,17122.87805,0,0,10/29/2016,5/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/28/2020,48,New York,Accountant,53753,568,0,FALSE,1,1.351330261,FALSE,36182.60931,30694.25786,2,0,7/23/2020,10/1/2024,2,FALSE,,FALSE,FALSE,FALSE
1/23/2024,31,Chicago,Teacher,8340,391,105,TRUE,2,1.8940081,FALSE,5685.381421,,4,2,12/27/2017,5/9/2024,3,TRUE,,TRUE,FALSE,FALSE
2/9/2023,51,San Francisco,Retail Worker,27638,496,1,FALSE,1,1.758619669,FALSE,17635.04275,14469.44028,4,1,5/4/2024,2/21/2024,4,FALSE,,FALSE,FALSE,FALSE
2/11/2020,35,Boston,Banker,6808,622,12,FALSE,1,1.719413807,FALSE,12687.24694,11188.85693,0,0,10/12/2022,11/20/2023,3,TRUE,,FALSE,FALSE,TRUE
3/12/2022,73,Houston,Consultant,15043,657,25,TRUE,2,1.085406897,FALSE,81629.55349,48406.4587,0,0,2/26/2022,6/13/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
3/28/2024,51,Seattle,Doctor,2763,636,0,FALSE,1,0.894921532,FALSE,21200.0646,14590.49258,0,0,5/16/2023,2/2/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/19/2020,28,Seattle,Teacher,15820,561,116,TRUE,7,1.280217832,FALSE,3700.597797,1265.378988,4,1,2/3/2021,8/29/2024,1,TRUE,TRUE,FALSE,FALSE,FALSE
9/21/2022,58,Los Angeles,Other,6012,806,0,FALSE,1,1.566327489,FALSE,56910.84169,56500.76954,0,0,3/22/2022,5/9/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
2/20/2024,29,New York,Banker,4680,643,1,FALSE,1,1.240839929,FALSE,64783.59937,55489.79544,0,0,12/26/2022,9/29/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/19/2021,66,San Francisco,Other,5632,622,0,FALSE,1,1.496436224,FALSE,46737.33689,35221.80501,0,0,5/22/2024,9/28/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
3/11/2024,32,Atlanta,Artist,14379,749,24,FALSE,1,2.366534877,FALSE,88163.6891,50158.93242,0,0,6/7/2017,3/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/14/2023,74,Los Angeles,Banker,2946,629,0,FALSE,1,0.634620631,FALSE,73815.48724,47031.8435,0,0,7/8/2017,9/25/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
12/22/2022,48,Atlanta,Other,4646,,0,TRUE,1,1.63681705,TRUE,56417.68971,47721.08517,0,0,12/18/2022,8/2/2024,0,FALSE,,FALSE,FALSE,FALSE
8/27/2023,66,Miami,Other,5098,460,101,FALSE,2,2.161218125,FALSE,48788.34224,17622.4506,4,1,7/5/2016,2/6/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
10/23/2021,46,Dallas,Accountant,39276,787,0,FALSE,1,1.666852122,FALSE,66233.03915,47117.36938,0,0,5/29/2024,1/15/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
4/4/2020,43,Miami,Lawyer,73243,726,0,FALSE,1,1.104930268,FALSE,14192.02927,9645.654253,,0,11/13/2020,11/17/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
9/25/2020,35,New York,Accountant,56019,,56,TRUE,3,1.911360457,FALSE,44875.14288,28445.13232,,1,10/24/2017,11/6/2023,4,FALSE,FALSE,TRUE,FALSE,FALSE
2/12/2022,49,Dallas,Accountant,45907,463,94,TRUE,3,3.025465387,FALSE,36589.11857,14415.15995,3,1,8/18/2018,10/22/2024,3,TRUE,,TRUE,FALSE,FALSE
7/12/2020,39,San Francisco,Retail Worker,19483,390,103,TRUE,7,2.076530443,FALSE,33171.33436,8860.2502,3,2,1/12/2023,9/3/2024,3,TRUE,FALSE,TRUE,FALSE,FALSE
9/2/2023,55,Dallas,Lawyer,75410,814,0,FALSE,1,1.55839041,TRUE,14492.55697,13797.72026,0,0,9/6/2018,7/21/2024,0,FALSE,,TRUE,FALSE,FALSE
6/19/2021,34,Dallas,Other,3880,,4,FALSE,1,1.495402962,FALSE,85547.31958,72933.25593,0,0,10/10/2019,11/4/2023,4,FALSE,FALSE,FALSE,TRUE,FALSE
3/8/2021,40,Boston,Other,56800,697,0,TRUE,1,1.799328634,FALSE,85290.34145,56460.20753,0,0,8/11/2021,1/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/3/2024,41,Boston,Banker,5089,344,31,FALSE,4,3.093697118,FALSE,60141.87733,40072.07156,4,1,3/8/2023,10/6/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
6/18/2022,67,New York,Teacher,36334,779,0,FALSE,1,0.977856227,TRUE,59014.8153,37996.49961,0,0,12/27/2014,11/4/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/27/2022,25,Miami,Accountant,19721,344,106,TRUE,10,1.274658554,FALSE,6491.28695,2870.492311,4,1,1/24/2016,3/9/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
6/16/2023,58,Houston,Teacher,23483,652,0,FALSE,1,0.957703984,FALSE,81619.76478,66900.95911,0,0,6/8/2024,6/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/21/2024,23,San Francisco,Lawyer,79530,813,0,FALSE,1,1.104163036,FALSE,78980.46066,43449.25929,0,0,4/25/2021,11/15/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/6/2024,22,Dallas,Consultant,13881,817,0,FALSE,1,1.212554983,FALSE,13539.00418,8676.273076,0,0,1/20/2023,5/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/23/2020,61,Los Angeles,Other,5967,752,9,FALSE,1,1.15596882,FALSE,12617.34797,10502.04958,0,0,6/17/2015,3/21/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/15/2024,74,Los Angeles,Doctor,34311,,0,FALSE,1,1.379500466,FALSE,58813.27994,45960.67344,1,1,9/18/2020,4/29/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
11/1/2023,46,Miami,Artist,15587,528,99,TRUE,10,2.197809949,FALSE,25224.07905,7608.936724,3,2,6/20/2019,12/20/2023,4,FALSE,FALSE,TRUE,FALSE,FALSE
11/13/2020,45,Dallas,Artist,21826,473,38,FALSE,3,2.36420353,FALSE,24992.41248,19628.47819,4,1,4/27/2019,1/14/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
12/27/2021,28,Dallas,Other,2808,813,0,FALSE,1,1.317640409,FALSE,41358.50494,38427.81897,0,0,10/1/2024,1/4/2024,0,FALSE,,FALSE,FALSE,FALSE
1/15/2022,74,New York,Lawyer,13281,702,0,FALSE,1,0.840947984,TRUE,46403.13601,33584.75742,0,0,12/10/2015,2/1/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/25/2024,18,Los Angeles,Banker,2371,406,109,TRUE,2,3.256378324,FALSE,27215.94114,6937.110373,3,2,9/11/2019,2/14/2024,3,TRUE,TRUE,FALSE,FALSE,TRUE
8/2/2022,60,Houston,Banker,2333,,0,FALSE,1,1.120285885,FALSE,41001.4393,40004.93713,1,1,12/8/2014,9/10/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
12/10/2022,36,Houston,Other,2799,664,0,FALSE,1,1.01719581,TRUE,19123.17817,15720.24478,0,0,6/24/2015,3/4/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
1/7/2023,26,Atlanta,Engineer,54252,374,92,FALSE,2,1.810220132,FALSE,3602.177452,1561.622484,3,2,10/9/2020,3/31/2024,4,TRUE,FALSE,TRUE,FALSE,FALSE
6/17/2024,44,Los Angeles,Accountant,58740,490,0,TRUE,1,1.702729005,FALSE,88140.5081,54932.74672,3,2,4/11/2024,11/8/2023,3,FALSE,TRUE,TRUE,FALSE,TRUE
2/1/2020,51,Houston,Other,3880,699,1,FALSE,1,2.332265835,FALSE,80378.65772,55087.38882,0,0,9/19/2019,3/9/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/16/2024,61,San Francisco,Consultant,16777,547,0,FALSE,1,1.543246684,FALSE,42507.66763,32916.53189,2,1,1/11/2022,11/19/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
2/10/2024,21,Atlanta,Banker,3272,623,9,FALSE,1,1.373098799,FALSE,41870.06946,28426.13039,0,0,4/5/2017,9/12/2024,0,FALSE,,FALSE,FALSE,TRUE
12/30/2019,53,Los Angeles,Banker,6164,633,0,FALSE,1,1.105299243,FALSE,50279.94473,33850.33748,0,0,11/1/2023,9/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/30/2022,35,Chicago,Accountant,32422,520,0,FALSE,1,1.14836113,FALSE,42267.05856,28992.03605,2,0,5/30/2022,11/16/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
9/12/2023,32,New York,Banker,7733,783,0,TRUE,1,1.166850188,FALSE,66810.57635,52035.53271,0,0,7/16/2019,9/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/3/2024,68,Boston,Banker,7817,410,98,FALSE,6,1.294960638,FALSE,3686.598513,1536.96764,4,1,9/6/2020,2/16/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
5/16/2022,30,Chicago,Accountant,47901,803,0,FALSE,1,1.630977502,FALSE,13798.95504,9146.805135,0,0,4/2/2023,1/13/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
5/14/2020,36,New York,Consultant,13455,547,0,FALSE,1,0.536977081,FALSE,43470.38705,28133.91674,2,1,8/25/2015,8/21/2024,2,FALSE,FALSE,FALSE,FALSE,TRUE
7/17/2022,66,Los Angeles,Other,9057,559,0,FALSE,1,1.007682468,FALSE,74462.77499,45702.61127,2,1,4/24/2016,2/2/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
5/16/2021,23,Los Angeles,Teacher,37445,723,0,TRUE,1,1.675666372,TRUE,18290.77749,15522.57826,0,0,12/27/2021,1/13/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
8/7/2022,65,New York,Artist,6626,668,16,FALSE,1,1.142052847,FALSE,24824.80488,16185.00597,0,0,2/5/2024,1/31/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
3/18/2023,73,Dallas,Banker,36563,722,0,FALSE,1,0.995154551,FALSE,77019.78985,80590.55309,0,0,9/15/2015,7/29/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
12/17/2021,29,Atlanta,Banker,7005,793,0,FALSE,1,1.404486394,FALSE,24843.50888,16135.46791,0,0,1/8/2021,9/16/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
12/26/2019,68,Dallas,Software Developer,59980,640,0,FALSE,1,0.971650315,FALSE,48458.32355,28541.57856,0,0,2/14/2022,7/15/2024,0,FALSE,TRUE,TRUE,FALSE,FALSE
11/4/2021,54,Atlanta,Banker,4398,470,116,TRUE,7,2.750447614,FALSE,1120.230265,,3,1,10/1/2017,3/30/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
11/20/2020,34,Seattle,Other,4044,639,0,FALSE,1,1.253843517,FALSE,76534.70991,66139.70804,0,0,8/3/2021,2/26/2024,0,FALSE,,FALSE,FALSE,FALSE
12/12/2020,40,Houston,Accountant,19803,805,0,TRUE,1,1.521255689,FALSE,46008.74547,27617.73635,0,0,5/15/2021,3/3/2024,0,FALSE,,FALSE,FALSE,FALSE
11/19/2023,43,Miami,Other,7020,607,1,FALSE,1,1.458490986,FALSE,15310.72215,14971.95764,,0,10/1/2024,10/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/15/2020,46,Atlanta,Other,3587,411,118,TRUE,4,2.614508888,FALSE,44936.01676,13758.3982,3,2,3/5/2020,7/31/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
10/30/2020,50,Atlanta,Teacher,25074,612,0,FALSE,1,1.117943612,FALSE,64690.19646,,0,0,2/2/2016,9/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/31/2024,44,Boston,Software Developer,63163,663,0,FALSE,1,1.227003537,FALSE,40752.12279,30339.95787,0,0,5/21/2023,11/16/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/26/2023,42,San Francisco,Other,3917,,105,FALSE,6,2.288237586,FALSE,9820.846375,4933.621852,3,1,6/3/2021,6/1/2024,3,TRUE,,TRUE,FALSE,TRUE
9/12/2023,73,Atlanta,Other,5789,410,104,FALSE,3,2.180769557,FALSE,12674.195,6198.921624,4,2,8/27/2016,7/27/2024,4,TRUE,FALSE,FALSE,FALSE,TRUE
12/23/2020,72,San Francisco,Teacher,24673,699,0,FALSE,2,1.5732203,FALSE,48361.88431,29555.13138,0,0,6/13/2015,2/23/2024,4,FALSE,FALSE,FALSE,TRUE,TRUE
1/26/2023,27,New York,Engineer,42000,387,104,TRUE,4,2.938518788,TRUE,33048.86665,9259.79227,3,1,2/18/2020,11/17/2023,4,FALSE,FALSE,TRUE,FALSE,TRUE
11/24/2022,64,New York,Teacher,38708,808,0,FALSE,1,1.27207755,FALSE,34491.31208,30499.08735,0,0,12/3/2019,6/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/23/2022,40,Los Angeles,Other,2385,699,0,FALSE,1,0.661875471,FALSE,82931.32585,60025.75898,0,0,11/24/2017,12/13/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/11/2024,38,Dallas,Doctor,60804,764,0,FALSE,1,0.916860016,FALSE,48278.60979,34696.38781,0,0,4/14/2018,3/21/2024,0,FALSE,,FALSE,FALSE,FALSE
5/9/2020,38,New York,Banker,9163,501,0,FALSE,1,1.235435237,FALSE,39204.60126,26233.37498,1,1,6/21/2017,9/2/2024,1,FALSE,,FALSE,FALSE,FALSE
5/6/2023,60,Seattle,Other,7282,680,0,TRUE,1,1.473639148,FALSE,28552.21676,22408.19165,0,0,4/12/2020,2/8/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/4/2021,30,Los Angeles,Engineer,48236,694,0,FALSE,1,1.097297271,FALSE,68620.96727,41381.34466,0,0,3/18/2018,2/7/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/16/2020,54,Seattle,Banker,8792,572,0,FALSE,1,1.913878068,FALSE,38397.28611,22558.86716,2,1,1/6/2017,6/25/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/15/2021,50,New York,Retail Worker,7149,420,110,TRUE,3,1.187623811,FALSE,30720.45259,9721.567623,4,1,3/1/2023,3/12/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
9/22/2022,41,Los Angeles,Other,7787,599,0,FALSE,1,1.309537085,FALSE,24048.53109,15550.16605,1,1,10/29/2023,11/28/2023,1,FALSE,,TRUE,FALSE,FALSE
