age,income_level,fico_score,delinquency_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,account_age_days,credit_history_length,location_encoded,occupation_encoded,charge_off_status
73,42945,713.0,0,1,1.413248894,0,79734.22941,59630.14822,0,0,0,0,0,0,1,0,1190,2953,4,4,0
69,76255,607.0,37,1,2.721857782125,0,58201.59068,41392.43011,2,0,0,0,0,0,0,0,92,2124,5,1,0
60,24023,560.0,0,1,1.834826366,0,88662.12319,57536.75946,1,1,1,0,0,0,0,0,1746,2947,2,1,0
50,5565,738.0,0,1,1.04061078,0,73268.96748,46718.14186,0,0,4,0,0,0,0,1,1187,2036,0,2,0
25,4113,780.0,0,1,1.070655346,0,35129.73297,25225.93183,0,0,0,0,0,0,0,0,1285,1003,4,3,1
26,50970,483.0,49,1,1.362343186,1,16881.47572,9039.308982,3,1,4,0,0,1,0,0,1114,390,9,6,1
41,95292,608.9,0,1,0.830059659,0,42897.96411,34359.67546,4,2,4,1,0,0,0,0,1124,1306,3,4,0
60,5177,644.0,0,1,1.413728859,0,12500.48755,10242.65638,0,0,0,0,0,0,0,0,113,-198,4,6,1
71,3612,509.0,96,1,2.047625378,1,34010.42244,8577.42582,3,1,4,0,1,1,0,1,1298,1473,0,2,0
25,15864,711.0,0,1,1.017401633,0,51378.19265,33956.82297,0,0,4,0,0,1,0,1,1244,1307,4,8,1
42,56571,445.0,100,3,1.09372093,1,43315.69965,20445.0783,4,1,4,1,0,0,0,0,952,348,1,10,1
39,17823,488.0,0,1,1.109729424,0,77299.55071,56673.93506,3,2,4,1,1,1,0,0,902,1679,7,10,0
69,20726,687.0,0,1,1.624868087,0,48872.92175,36572.232066000004,0,0,0,0,0,0,0,0,426,3252,0,10,0
23,19839,614.0,0,1,1.741104143,0,63917.85361,48734.21089,0,0,0,0,0,1,0,0,1530,957,9,0,0
36,32132,546.0,0,1,1.437774007,0,45274.01249,54612.57799600001,1,1,1,1,0,1,0,0,849,1344,2,10,0
23,17710,527.0,49,3,2.274917697,0,45608.87795,35476.53962,2,1,2,0,1,1,0,0,684,1429,7,1,1
30,4677,822.0,0,1,0.765695721,0,21864.17841,12544.54129,0,0,0,0,0,0,0,1,66,3247,5,7,0
60,4340,337.0,100,1,2.721857782125,1,12666.82275,4651.874113,4,1,4,0,0,0,0,1,1677,2332,8,2,1
24,17471,656.0,4,1,1.170036743,0,35068.57528,22668.43115,0,0,0,0,0,0,0,0,268,836,9,7,0
45,14011,471.0,36,1,2.345908916,0,41348.59203,26797.29324,3,1,4,0,1,0,0,0,150,951,2,3,0
32,9929,480.0,106,8,2.721857782125,1,1212.678165,530.7901091,4,2,4,1,1,1,0,0,1223,220,6,7,1
65,10329,688.0,0,1,1.136315807,0,70658.61212,64705.36039,0,0,0,0,0,0,0,0,1011,2742,8,1,0
61,42369,373.0,0,1,1.294025328,0,55234.41142,38645.62842,4,2,3,0,0,1,0,0,375,3630,7,0,0
72,8951,625.0,118,4,2.198598725,1,9020.220158,35502.8216067,3,1,0,0,0,0,0,0,1486,1462,3,2,0
37,38611,759.0,0,1,1.40408837,0,19628.37179,14627.7667,0,0,0,0,0,0,0,0,326,1373,7,9,0
36,55678,558.0,0,2,2.211002881,0,76328.23255,66939.89093,0,1,2,0,0,0,0,0,1718,-50,4,0,0
57,58567,798.0,0,1,0.862082813,0,78823.07204,67444.97728,0,0,0,0,0,0,0,0,1167,760,1,10,0
39,9882,593.0,0,1,0.889743991,0,56430.90176,51980.57763,1,1,2,0,0,0,0,1,119,1277,2,7,0
31,53813,585.0,0,1,1.10560016,0,43883.68147,29200.97943,2,0,2,0,0,0,0,0,99,1574,3,0,0
37,15381,733.0,0,1,0.958571106,0,34689.47529,24322.86066,0,0,0,0,0,0,0,1,142,1893,7,3,1
58,28430,645.0,0,1,0.857485263,1,37275.62883,28406.76406,0,0,0,0,0,0,0,0,292,2806,0,10,0
61,5135,420.0,103,5,1.448263953,0,20741.10788,10708.84245,1,1,3,1,1,1,0,0,1360,300,7,7,0
57,16072,521.0,0,1,1.351216425,0,18614.74154,18032.50053,2,0,2,0,0,0,0,0,46,25,8,10,0
49,77556,736.0,0,1,0.886196721,0,19750.67034,11948.26663,0,0,0,0,0,0,1,0,1812,20,4,6,0
39,40631,662.0,0,1,1.05411508,0,71714.92589,47953.86198,0,0,0,0,0,0,0,0,1551,1476,4,0,0
21,26549,522.0,92,2,1.142348612,1,43664.82484,12872.67639,3,2,4,0,0,1,0,1,1645,3281,8,10,1
28,15620,571.0,31,1,0.898419767,0,22822.57204,19499.44009,1,0,1,1,1,0,0,1,793,3272,9,3,0
62,15677,809.0,21,1,1.682449422,0,51275.20989,44790.99331,0,0,0,0,0,0,0,0,874,2808,4,3,1
74,60319,469.0,0,1,1.436346189,1,83852.05334,63516.45752,4,2,3,0,1,0,0,1,1565,2119,8,6,0
61,6954,781.0,0,1,1.264907424,0,19075.30008,14088.36318,0,0,0,0,0,0,0,0,334,2004,6,2,0
53,33684,639.0,0,1,0.827297094,0,48003.98141,37153.76716,0,0,3,0,0,0,0,1,942,2084,7,10,0
47,4161,646.0,16,1,1.556341672,0,77903.7608,41619.736089,0,0,0,0,0,1,0,0,372,803,0,7,0
68,14155,399.0,118,10,1.316077399,1,7904.536078,8328.030064499999,3,1,4,1,1,0,0,0,953,2432,5,3,1
40,9523,602.0,0,1,1.189237265,0,67668.71905,51507.61785,0,0,0,0,0,0,0,0,1369,1256,9,2,0
55,7883,595.0,0,1,0.884384323,0,79779.74616,82899.59037,1,0,4,1,0,0,0,1,1645,1580,4,2,1
37,52661,592.0,0,1,0.88715212,0,28909.30004,18031.17808,2,0,1,0,0,0,0,0,1189,2094,9,0,0
53,47250,535.0,27,1,2.021973586,0,31008.13396,22818.99335,1,1,2,0,0,0,0,0,1355,429,8,0,0
56,15658,637.0,0,1,0.68012113,0,61596.44342,39957.13143,0,0,4,0,0,0,0,0,1340,2473,8,10,0
69,20746,506.0,0,1,1.056445888,0,17629.43498,13238.64164,1,0,2,0,0,0,0,0,407,577,4,8,0
21,50913,573.0,0,1,1.139777472,0,22097.35784,18076.33697,2,1,1,0,0,1,0,0,1542,424,4,10,0
42,19492,415.0,0,1,1.365455519,0,87891.25359,75200.51094,4,1,4,1,0,0,0,0,956,852,8,8,0
74,77266,709.0,0,1,1.292133661,0,100177.4856,75815.72822,0,0,0,0,0,0,0,0,639,-67,4,4,0
23,13977,395.0,0,1,1.125614425,0,33358.91984,26396.72608,1,1,3,0,1,0,0,0,189,2722,4,3,1
31,3605,729.0,0,1,1.436285653,0,73513.69971,66235.72589,0,0,0,0,0,0,0,0,847,2286,9,0,0
31,8318,594.0,0,1,1.199083208,0,89665.95379,42078.254426600004,2,1,1,0,0,0,0,0,1757,1482,3,7,0
21,41595,400.0,93,6,2.329406124,1,45032.79582,12688.13145,4,1,4,0,1,0,0,0,1805,226,8,10,1
53,13777,723.0,0,1,0.849691933,0,47917.37758,29785.43243,0,0,0,0,0,0,0,0,184,1370,3,3,0
32,6425,674.0,0,1,0.939026978,0,95512.42566,59198.14039,0,0,0,1,0,1,0,0,325,2483,5,2,0
26,3707,388.0,7,1,0.950098558,0,99521.57113,73782.93721,4,1,4,0,0,1,0,1,1829,1549,1,7,0
31,27745,721.0,0,1,1.52403224,0,40294.70331,28602.78303,0,0,0,0,0,0,0,0,843,2893,2,0,0
29,3976,622.0,0,1,1.54457986,0,12449.81881,10146.90379,0,0,0,0,0,0,0,1,1603,3184,4,2,0
23,23836,666.0,0,1,1.845185754,0,28069.50819,19820.82502,0,0,0,0,0,0,0,1,1563,1323,1,0,0
39,13196,596.0,0,1,1.827904673,1,54655.04736,33845.5697,2,1,1,0,0,0,0,0,1815,2893,6,1,0
29,40826,336.0,96,9,2.589134637,1,26878.01352,8502.418164,3,2,3,1,1,1,0,1,1474,-183,2,5,1
37,8504,602.0,0,1,1.108795096,0,94334.77402,77222.65386,0,0,0,1,0,0,1,0,404,2672,5,2,0
64,4686,702.0,0,1,0.763766918,0,76419.62318,56813.43184,0,0,3,0,0,1,1,1,1393,3205,0,7,0
58,6349,840.0,0,1,0.743733153,0,22338.47906,15741.40423,0,0,0,0,0,0,0,0,1724,584,0,7,0
19,2282,581.0,33,3,1.177900053,1,34989.26892,39620.3752616,2,0,1,0,0,1,0,0,753,2786,3,7,0
40,9776,770.0,0,1,0.892565474,0,21399.93195,19426.08409,0,0,4,0,0,0,0,1,1210,1881,6,2,0
23,14794,640.0,0,1,0.961369538,0,62351.95488,60287.22742,0,0,0,0,0,0,0,0,464,1436,6,1,1
55,2152,634.0,0,1,1.174126373,0,65446.34175,39590.5682,0,0,0,0,0,0,0,0,550,2694,0,0,0
20,55514,731.0,0,1,1.135091015,0,30360.015,24242.0341,0,0,0,0,0,0,0,0,1564,14,5,0,0
22,14401,537.0,0,1,1.640731058,0,66822.77074,45509.28667,1,1,2,0,0,0,1,0,397,2127,4,1,0
34,87133,602.0,16,1,1.505572498,0,56373.85512,32969.46604,0,0,0,0,0,0,0,0,61,3286,2,5,0
63,5255,619.0,0,1,2.040401528,1,25178.45951,22278.11638,0,0,3,0,0,1,0,1,1035,688,8,7,0
36,58670,474.0,0,1,1.698720994,0,22251.66558,16053.43558,3,2,3,1,1,1,0,0,65,2168,9,4,0
25,6735,757.0,1,1,1.212399593,0,65566.36826,52644.0475,0,0,0,1,0,0,0,0,881,713,8,2,0
42,3352,809.0,0,1,1.405290526,1,60188.17767,45970.35238,0,0,0,0,0,1,1,1,1435,1144,1,2,0
31,4892,576.0,0,1,0.728895109,0,47857.08565,31722.91728,1,1,4,0,0,0,0,1,1800,626,6,7,0
55,13124,816.0,0,1,1.078450977,1,86149.8273,78404.65976,0,0,0,0,0,0,0,0,514,147,1,3,0
27,7534,513.0,108,7,1.976868378,0,23940.45783,10942.65873,4,1,1,0,1,0,0,1,1757,1505,5,2,1
43,5150,757.0,0,1,0.870723241,0,34793.51106,20186.20724,0,0,0,0,0,0,0,0,901,2631,6,2,0
72,47110,745.0,13,1,2.249528544,0,71802.99108,67502.9237,0,0,0,0,0,0,0,1,949,579,6,3,0
37,15179,449.0,0,1,1.073224966,0,78318.35348,59283.86924,4,1,3,0,1,1,0,0,1656,312,1,3,0
73,47192,518.0,105,3,1.783488014,1,36789.86042,11527.53866,3,2,2,0,1,1,0,0,921,2311,7,9,0
35,35998,646.0,0,1,1.103487816,0,35545.44847,31894.00826,0,0,0,0,0,0,0,0,1797,1805,4,10,0
73,5148,813.0,0,1,1.117773851,1,88814.49947,67232.57539,0,0,0,1,0,0,0,0,441,2091,8,7,0
40,6971,626.0,0,1,1.688285635,0,72403.99099,50262.96302,0,0,0,0,0,0,0,0,1608,2553,4,7,0
43,9212,633.0,0,1,1.261969287,0,33235.00402,26730.81233,0,0,0,0,0,0,1,0,1190,2101,4,7,0
63,7597,645.0,0,1,1.176816554,0,44116.67621,28823.10674,0,0,0,0,0,1,0,0,811,89,3,2,0
53,16125,582.0,0,1,0.867109431,1,13933.91048,11982.76178,1,1,1,0,0,0,0,0,1289,1576,0,3,0
52,15510,718.0,0,1,1.312584348,0,16345.28189,14174.0805,0,0,0,0,0,0,0,0,242,2881,8,8,0
27,79624,395.0,99,1,1.933345554,1,16231.67361,4108.013523,4,1,3,1,1,1,0,0,1489,1724,6,4,0
32,9787,481.0,96,1,1.917329084,1,44712.97314,19164.68361,3,1,4,1,1,0,0,1,1326,2894,0,7,0
23,50078,629.0,0,1,0.900050136,0,89301.00147,79399.50483,0,0,4,0,0,1,1,0,685,758,2,9,0
71,47597,819.0,0,1,1.595076029,0,15730.66328,9001.105183,0,0,0,0,0,1,0,0,1312,2594,2,9,0
26,6485,676.0,0,1,0.646837282,0,78307.15174,44549.23589,0,0,0,0,0,1,0,0,1295,3515,3,2,0
68,46330,728.0,0,1,1.465203024,0,64768.20369,31072.646042700002,0,0,0,0,0,0,0,0,1110,2767,7,9,0
57,6663,486.0,113,2,1.765941174,1,35247.11462,10466.818786299998,3,1,4,1,1,0,0,0,90,231,8,7,1
35,22726,680.0,0,1,0.732177911,0,75079.95178,70121.96306,0,0,0,0,0,0,0,0,211,2163,5,8,0
74,9081,597.0,0,1,0.771422063,1,32322.37289,23621.14382,2,1,1,0,0,0,0,0,1697,1584,5,2,0
21,15434,447.0,97,10,2.567915862,1,36332.80694,9218.429592,3,2,3,0,1,0,0,0,538,61,6,3,0
23,75384,535.0,0,1,1.793684345,0,29494.89408,29497.01607,1,1,2,0,0,0,0,0,513,2744,3,5,0
19,13926,828.0,0,1,1.154020526,0,45341.61205,40661.48881,0,0,0,0,0,0,0,0,187,2281,6,3,0
44,15720,315.0,106,7,2.721857782125,0,51425.80123,22419.05739,4,1,3,0,1,0,1,0,723,2317,2,10,1
34,7008,545.0,0,1,1.210791985,0,46572.38067,36433.59381,2,0,1,1,0,0,0,0,840,553,3,7,0
26,3384,681.0,0,1,1.095794907,0,24883.16678,22326.22858,0,0,0,0,0,0,0,0,1613,1732,5,7,0
73,22620,599.0,0,1,1.381525467,0,36700.89518,21905.24668,2,1,2,0,0,0,1,0,1529,1430,9,1,0
43,7451,587.0,0,1,1.124004361,0,137149.23242375,11622.96298,1,1,2,1,0,1,0,0,222,1648,0,2,0
44,63163,663.0,0,1,1.227003537,0,40752.12279,30339.95787,0,0,0,0,0,0,0,0,307,179,1,9,0
48,52853,591.0,0,1,1.195853527,0,84080.3887,52283.46648,0,0,2,0,0,1,0,0,1121,1973,4,10,0
71,22764,698.0,10,1,1.193049238,0,51574.18299,32658.66154,0,0,0,0,0,0,0,1,1406,2162,1,10,0
28,32509,607.0,0,1,1.359370254,0,59225.60423,44054.70234,0,0,0,0,0,1,0,0,534,2591,9,5,0
60,52620,721.0,23,1,0.931429526,0,91134.75408,61232.25475,0,0,4,0,0,0,0,1,1600,3161,8,5,0
40,44552,843.0,10,1,1.411577038,0,85702.59882,59802.42313,0,0,0,0,0,0,0,0,1322,736,3,6,1
37,53565,642.0,57,1,1.002257163,0,20816.16125,13185.71355,2,1,0,0,1,1,0,1,1233,599,1,6,0
57,7715,746.0,0,1,1.132948041,0,49037.52673,47574.80845,0,0,0,0,0,1,0,0,749,822,6,7,0
67,3557,559.0,97,3,2.162126888,0,40737.70608,15063.77404,3,2,1,1,1,1,0,0,1243,70,2,2,1
56,6084,430.0,100,5,2.721857782125,1,12472.87955,3451.11287,4,2,3,0,1,1,0,0,1671,1610,3,0,0
18,36707,638.0,0,1,1.563064222,0,77325.84896,62604.24808,0,0,0,0,0,0,1,1,1542,58,9,5,0
54,15780,697.8,0,1,1.449178036,0,50667.70524,37008.96544,0,0,3,0,0,1,0,1,1320,2602,5,3,1
34,41881,484.0,118,3,2.038362713,1,21548.0204,5429.939647,4,1,3,1,1,0,0,1,535,1880,3,3,1
36,9506,650.0,0,1,1.496506267,0,67535.39597,48319.55568,0,0,0,0,0,0,0,0,1158,200,4,2,1
48,3215,807.0,0,1,0.909470221,0,19693.88733,13902.38915,0,0,0,0,0,0,0,0,1289,2422,0,7,0
62,33962,358.0,52,4,2.231030812,0,14034.42103,17200.401568399997,4,2,4,0,1,1,0,0,571,2606,1,0,0
45,46923,725.0,0,1,1.163246779,0,97416.04633,88977.97891,0,0,0,0,0,1,0,0,925,2060,4,10,0
44,26322,713.0,0,1,1.140423649,0,37477.64108,32196.66859,0,0,0,0,0,0,0,0,679,2510,1,0,1
50,55283,659.2,0,1,0.989688444,0,74193.06145,56156.41435,1,0,4,0,0,0,1,1,702,3067,6,10,1
67,42450,739.0,0,1,1.504176831,0,60850.0484,56672.38695,0,0,0,0,0,0,0,1,1710,2945,8,10,0
43,37565,486.0,108,10,1.949108011,0,27915.69274,9252.281997,4,2,3,1,1,1,0,0,639,-216,5,0,1
57,4345,748.0,0,1,0.926294754,0,86747.85226,62866.59878,0,0,0,0,0,0,0,0,1735,744,6,7,0
73,24318,809.0,0,1,1.197663612,0,48970.91412,30661.74808,0,0,0,0,1,1,0,0,809,761,8,10,0
72,8171,472.0,109,4,1.426924796,0,42997.50173,9130.1905,3,1,4,1,1,1,0,1,1554,1670,9,2,1
21,37001,353.0,93,5,1.735262014,0,29847.20804,8866.446788,3,2,3,0,1,1,0,0,956,1788,5,4,1
28,13952,607.0,0,1,1.967486103,0,96766.72946,66858.67159,0,0,0,0,0,0,0,0,1208,1723,2,8,0
35,14694,619.0,0,1,0.998998249,0,95176.03372,57376.57147,0,0,0,0,0,0,0,0,1013,3062,8,8,0
18,2318,540.0,22,1,1.475064551,0,54034.6172,33406.77396,1,1,1,0,0,0,0,0,134,-28,8,7,1
46,18649,508.0,7,1,0.913533495,1,55246.535,35332.24264,1,0,3,0,0,0,0,1,154,409,0,10,0
38,2122,716.6,0,1,0.885958584,0,31521.55949,41564.970954,0,0,0,0,0,0,0,0,395,678,5,2,0
47,9118,520.0,0,1,1.306083691,0,88940.9204,83255.73562,1,1,1,0,0,0,0,0,1290,3416,0,7,0
40,3878,701.0,22,1,1.440269835,0,35133.93928,43364.963364,0,0,0,0,0,0,0,1,1593,517,3,2,0
23,18566,622.0,1,1,1.296744573,0,67637.29174,52310.64326,0,0,0,0,0,0,0,0,846,2730,4,8,0
54,52409,461.0,0,1,1.32375157,1,96357.42881,80727.44568,4,2,4,0,1,1,0,0,1482,1798,2,0,0
43,14983,621.0,0,1,0.725998694,0,65602.52142,46025.98195,0,0,0,1,0,0,0,0,370,276,3,3,1
70,88991,523.0,2,1,1.136164971,0,49677.13375,39797.1371,1,1,2,0,0,0,0,0,1504,962,3,5,0
38,16559,749.0,0,1,1.36897411,0,73800.76166,42047.85383,0,0,0,0,0,1,0,0,1415,267,6,0,0
66,20041,576.0,107,10,2.721857782125,1,13605.05876,6551.811534,4,1,1,1,0,0,0,0,645,280,9,0,1
37,6550,719.0,0,1,1.375124896,0,80626.28449,63237.68923,0,0,0,0,0,0,0,0,1052,2214,1,2,0
72,2926,362.0,0,1,1.372660892,1,21015.38715,18063.03018,4,2,3,1,1,1,0,0,1417,610,7,7,0
31,3633,615.0,59,1,1.378207365,1,49554.16836,42045.88867,0,0,0,1,0,1,0,1,692,879,7,7,0
23,8034,590.0,98,2,1.283736504,0,23932.69454,12240.7663,4,2,3,0,1,0,0,0,248,1664,0,7,0
58,7155,793.0,0,1,1.807278478,0,59410.42966,31604.049212,0,0,4,0,0,0,0,1,311,374,1,1,0
23,43147,431.0,108,2,1.334758094,1,30937.40072,10281.31387,3,1,4,0,1,1,0,1,1238,639,6,10,1
34,5094,453.0,115,7,1.423750713,1,4528.592806,2015.306062,2,2,4,1,1,1,0,0,632,2830,0,2,1
28,65233,646.0,0,1,0.868524665,0,17680.06341,10699.05551,0,0,0,0,0,0,0,1,370,3330,8,4,0
49,16150,728.0,0,1,1.70620238,1,51309.87459,29737.94995,0,0,0,0,0,0,0,0,1182,1312,6,3,0
50,8516,801.0,0,1,0.776498739,0,62302.76121,46583.41499,0,0,3,0,0,0,0,1,593,2133,7,2,0
20,6670,678.0,0,1,1.219667365,0,76879.57057,62441.95758,0,0,0,0,0,0,0,0,1067,1095,3,7,0
51,8539,649.0,116,9,2.707398426,1,36089.44688,11003.1982742,3,1,0,0,1,0,0,0,134,1352,3,7,1
34,97873,614.0,0,1,1.32737582,1,14104.48197,12659.77241,0,0,0,0,0,0,0,0,1440,363,3,4,0
72,4970,736.0,0,1,0.702535669,0,93353.40365,63881.856,0,0,0,0,0,0,1,0,246,1956,3,2,0
59,15569,472.0,112,3,1.272494891,0,30281.07541,9240.536897,4,2,4,1,1,1,0,0,1486,35,2,1,1
28,3513,455.0,118,3,2.721857782125,1,3478.344143,1817.015284,3,1,4,1,1,0,0,0,568,547,5,7,1
36,76500,420.0,119,5,2.040357178,1,3349.271283,691.3030913,3,2,3,1,0,0,0,0,889,1340,9,9,1
61,7462,574.0,92,2,1.757761381,1,35895.22393,17707.17268,4,2,2,1,1,0,0,0,1628,2568,8,7,1
66,51244,767.0,0,1,1.489980446,0,13689.85884,9115.512388,0,0,0,0,0,0,0,0,89,1003,4,9,0
43,72255,300.0,0,1,1.11249292,0,56242.39578,37220.80616,0,0,0,0,0,0,0,1,439,1770,1,6,0
38,9094,730.0,6,1,0.996431394,0,36510.15933,28355.43618,0,0,0,0,0,0,0,1,836,1754,2,7,0
53,54606,570.0,46,1,2.721857782125,0,40045.02513,25370.14074,1,0,3,0,1,1,0,1,1834,1443,0,10,0
43,8647,512.0,105,10,2.721857782125,1,4001.372338,1077.313833,4,2,1,0,1,0,0,0,541,3017,4,1,1
62,16832,752.0,0,1,1.45834965,0,28394.66653,18791.96553,0,0,0,0,0,0,0,0,1023,2700,9,10,0
69,20949,581.0,107,7,1.956148058,1,44628.72062,19719.79882,3,2,1,1,0,1,0,0,796,941,4,10,1
24,80528,534.0,0,1,1.108140607,0,66785.21338,55656.9544,1,1,1,0,0,1,0,0,839,39,7,5,0
18,29155,496.0,0,1,1.408909074,0,92643.96658,84436.42534,0,2,3,0,0,1,0,1,1815,575,2,6,0
55,40799,825.0,0,1,1.928132456,0,53544.82002,38712.80399,0,0,0,0,0,1,0,0,1587,-266,4,5,0
51,41995,720.0,0,1,1.021535625,0,24494.82314,15939.0417,0,0,0,1,0,1,1,0,243,1490,0,4,0
35,9769,763.0,0,1,1.240572314,0,25661.71755,16565.40983,0,0,0,1,0,0,0,0,162,2804,2,1,1
39,8466,690.0,0,1,1.208454553,0,31519.63207,24187.86068,0,0,3,0,0,0,1,0,361,880,3,1,0
29,8442,436.0,0,1,1.094550514,0,13423.65796,9910.025487,3,1,3,1,0,1,1,0,1163,772,9,2,1
22,3098,726.0,0,1,1.07826259,0,59815.0462,47545.71563,0,0,0,0,0,0,0,0,223,3514,1,2,0
66,14051,514.0,0,1,0.843459029,0,61749.29565,55885.06705,1,1,1,0,0,1,0,0,1843,645,2,8,0
29,29372,664.0,0,1,0.783422702,0,89016.91652,66791.22716,0,0,0,1,0,1,1,0,778,2457,5,0,0
45,78463,416.0,0,1,1.587228857,0,17121.65879,14009.86305,4,2,3,1,0,0,0,0,1628,1061,1,4,1
42,9824,629.0,60,4,1.690754485,1,6831.447264,4057.521418,1,1,0,0,0,1,0,0,1837,2749,9,7,0
59,29161,651.0,0,1,1.758605848,0,93261.06401,57494.12906,0,0,0,0,0,0,0,0,1051,997,8,0,0
54,22588,518.0,90,6,1.603763398,1,40552.16574,9645.631698,3,2,2,1,1,1,0,0,871,1888,1,10,1
67,84956,457.0,104,2,2.156584426,1,18111.96172,5583.963824,4,2,3,1,1,1,0,0,1520,3037,1,4,0
42,45883,477.0,114,6,1.314253079,1,42688.25125,23294.71789,4,2,4,1,1,0,0,0,1283,3327,2,0,0
59,6818,789.0,16,1,2.213996001,0,61448.7407,36389.27479,0,0,0,0,0,0,0,0,588,1156,1,5,0
54,5496,680.0,0,1,1.488743676,0,100395.9652,62817.55584,0,0,0,0,0,1,0,1,798,1249,1,2,0
38,9912,676.0,0,1,1.959624645,1,69492.96246,67881.22612,0,0,0,0,0,0,0,0,403,2322,7,7,0
74,68273,754.0,0,1,1.246634006,0,31148.12723,23608.5158,0,0,0,1,0,0,0,0,1648,2070,7,6,0
36,6197,758.0,22,1,1.008079801,0,60627.64049,50566.24897,0,0,3,0,0,1,0,1,815,800,5,7,0
73,19096,604.0,0,1,0.963450758,0,55333.65494,37521.12233,0,0,0,0,0,0,0,0,1532,2582,1,1,0
62,2956,658.0,1,1,1.345740357,0,29964.27126,28975.71173,0,0,0,0,0,0,0,0,141,591,2,2,0
68,25705,787.0,2,1,1.772129546,1,38055.31867,21885.52708,0,0,0,0,0,0,1,1,1142,3062,5,10,0
46,20238,568.0,0,1,1.315393,0,29609.02551,24897.87108,1,0,1,0,0,1,0,0,699,1774,2,10,0
21,24012,733.0,0,1,1.458520069,0,93275.01898,82208.24889,0,0,0,0,0,0,0,0,435,226,2,1,0
57,5314,486.0,106,3,1.812259612,0,23690.1839,11028.13052,4,2,4,1,1,1,0,0,1814,2351,2,7,1
61,21472,568.0,0,1,1.535592404,0,19765.68452,15603.38902,1,1,2,0,0,0,1,1,1326,1312,3,8,0
45,5102,357.0,116,7,2.044450901,1,21156.08583,4993.709978,4,1,3,0,1,0,0,0,682,3196,1,7,1
39,45441,668.0,18,1,1.422007967,0,96289.85844,76619.79062,0,0,0,0,0,0,0,0,1783,386,2,0,0
32,3149,673.0,0,1,0.952107992,0,68430.52819,46523.5355,0,0,0,0,0,0,0,0,903,3300,9,2,0
26,54719,599.0,0,1,1.450640504,0,46714.47331,27363.71607,2,1,1,1,0,0,0,0,374,2777,8,0,0
37,14568,533.0,0,1,1.762679798,0,80452.00769,44616.31896,2,0,4,0,0,0,0,1,584,6,2,9,0
50,53836,449.0,109,5,2.401164169,0,8908.593206,3412.930844,4,1,3,1,1,0,1,0,1107,3123,5,0,1
65,34574,716.6,0,1,1.352151312,0,26794.38705,41564.970954,0,0,0,0,0,0,0,0,1078,650,3,0,0
67,6153,817.0,0,1,1.055958922,0,91238.62036,63216.88051,0,0,0,0,0,0,0,0,90,3143,7,2,0
27,62866,835.0,0,1,0.571482604,0,90272.08689,69145.6256,0,0,0,1,0,0,0,0,1198,1549,9,6,0
46,5884,714.0,33,1,2.046573253,1,9426.298008,5677.449936,2,0,0,0,0,1,0,0,1307,2557,1,2,0
22,8824,635.0,0,1,0.848988742,0,12076.10485,8863.348169,0,0,0,0,0,0,0,0,1064,521,7,4,0
33,46244,445.0,111,2,1.200423023,1,22895.48911,6758.82569,3,2,4,1,0,1,0,0,495,3392,4,10,1
68,8898,790.0,0,1,1.192423269,0,51202.43184,38409.45229,0,0,0,1,0,0,0,0,1564,-199,9,2,0
23,9241,556.0,3,1,1.269786339,0,42692.95095,38152.83512,2,0,1,0,0,0,0,0,1789,1790,5,1,0
57,55550,334.0,109,10,2.066320159,1,36045.80366,17133.67224,4,2,3,1,0,1,0,0,851,149,9,10,1
30,8292,554.0,100,2,1.813984625,1,26565.86718,6172.971827,4,1,1,0,0,1,0,0,627,1053,2,1,0
55,29554,624.0,0,1,1.096218223,1,18965.80164,10856.76228,0,0,0,0,0,0,0,0,796,1179,2,8,0
27,41870,706.0,0,1,1.160023312,0,12613.85266,11055.85227,0,0,0,0,0,0,0,0,1649,2248,0,10,0
42,4395,742.0,0,1,1.816430907,0,62570.35807,41280.06775,0,0,0,1,0,0,0,0,1852,1553,7,2,0
25,31933,533.0,25,1,1.090010047,0,71776.87317,44465.52092,1,1,1,0,0,0,0,0,1618,3042,6,10,0
48,3920,735.0,0,1,1.151185129,0,90144.85983,61424.89934,0,0,0,1,0,0,0,0,422,-40,4,2,0
64,32064,740.0,0,1,0.710622194,0,38337.10532,33529.12538,0,0,0,0,0,0,0,0,1707,53,2,10,1
40,38254,601.0,57,2,1.399308615,0,19825.20766,11983.60813,1,0,0,0,0,1,0,0,1455,2772,0,0,0
31,2765,527.0,92,2,2.319078504,1,35637.18322,7785.886117,3,1,1,1,0,1,0,0,1378,666,1,2,0
31,15211,597.0,0,1,1.922455331,0,83299.83195,69041.0846,1,0,2,0,0,0,0,0,1665,39,9,0,0
42,43634,579.0,21,1,1.928413423,0,38280.27438,26778.16403,2,0,2,1,0,1,0,1,1002,2412,4,10,0
62,22248,491.0,107,3,1.515375998,1,38180.27635,13928.46993,4,2,4,1,1,1,0,0,381,-192,1,1,1
30,33979,831.0,0,1,1.422862932,0,93625.97064,66709.83575,0,0,0,0,0,0,0,1,939,2864,1,10,0
